Title,Artist,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time signature,Chorus Hit,Sections,Target,Lyrics
Hallelujah,Pentatonix,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,268960,3,31.74837,15,1,"I've heard there was a secret chord
That David played and it pleased the Lord
But you don't really care for music, do ya?
Well it goes like this: the fourth, the fifth
The minor fall, the major lift
The baffled king composing Hallelujah

Hallelujah, Hallelujah
Hallelujah, Hallelujah, hmm

Well, your faith was strong, but you needed proof
You saw her bathing on the roof
Her beauty in the moonlight overthrew ya
She tied you to the kitchen chair
"
Senorita,Shawn Mendes & Camila Cabello,spotify:track:0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4,34.31148,9,1,"I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
It's true, la-la-la
Ooh, I should be runnin'
Ooh, you keep me coming for ya

Land in Miami
The air was hot from summer rain
Sweat drippin' off me
Before I even knew her name, la-la-la
It felt like ooh-la-la-la (Yeah, no)

Sapphire moonlight
We danced for hours in the sand
Tequila Sunrise
Her body fit right in my hands, la-la-la
It felt like ooh-la-la-la, yeah

I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
"
Dance Like We're Making Love,Ciara,spotify:track:3biFdxByHgUhTbp2dG89zK,0.721,0.541,7,-8.623,0,0.0659,0.063,4.47E-06,0.165,0.263,96.046,256600,4,40.89462,9,1,"Sweat dripping from my body
We both at this party
So come and show me your moves
I got some things I can teach too

If you wanna see, oh oh
You say you need a shot of a Henny
Then you're ready
Do what you need to do
'Cause I'll be waiting for you
It's about to get hot and heavy, oh oh

It's really late
You're getting close and the lights are off
Your body's in sync to the beat of my heart
And I can feel your nature rising while I wind on you

Let's dance like we're making love
Making love
Let's dance like we're making love
Making love
Let's dance like we're making love

If you're down just maybe
"
Love So Soft,Kelly Clarkson,spotify:track:16QN8cBubEq706vNtPpOME,0.808,0.581,11,-5.43,1,0.07,0.0053,1.19E-05,0.0828,0.758,130.012,172427,4,31.95099,6,1,"Hey, hey
Every kiss is a door
Can I knock on yours?
Can we knock a little more?
If your touch is a key
Keep on twistin', keep on lockin', keep on turnin' me

Let me in
I wanna be closer to you, let you under my skin
If I let you in
You gotta be careful with it
Let me tell you again (hey)

Love so soft, you ain't had nothin' softer
Break it, then you buy it, and it sure gonna cost ya
Love so soft that you can't rub off
You gon' love it if you try it
Got you hooked, now you're caught up

Love so soft, so soft (so soft)
Love so soft, so soft (so soft)
"
Losing Weight,Cloud Rat,spotify:track:23XEbY8WiCxwYtjovffoH8,0.335,0.995,1,-4.997,1,0.171,2.78E-06,0.577,0.224,0.203,93.743,75307,4,30.54913,3,0,"Losing weight
I've found my home in Hell
Closed parts

The rearranging of time
"
The A Team,Ed Sheeran,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,258373,4,23.685,13,1,"White lips, pale face
Breathing in snowflakes
Burnt lungs, sour taste
Light's gone, day's end
Struggling to pay rent
Long nights, strange men

And they say
She's in the Class A Team
Stuck in her daydream
Been this way since eighteen
But lately her face seems
Slowly sinking, wasting
Crumbling like pastries
And they scream
The worst things in life come free to us
'Cause we're just under the upper hand
And go mad for a couple grams
And she don't want to go outside tonight
And in a pipe she flies to the Motherland
Or sells love to another man
It's too cold outside
For angels to fly
Angels to fly

"
Panbowl - Bonus Track,Sturgill Simpson,spotify:track:67Nplzu0xrOz1BD56gx8ho,0.606,0.321,2,-9.533,1,0.0295,0.76,0.00112,0.095,0.502,91.327,182373,4,75.0466,6,0,"I'd give anything to go back
Days I was young.
All the way back to Pan Bowl
I sit down on the lakebed
Stair at the sun.
Then I'd walk out in the water
Let it cleanse my soul.
Spend my days up on quicksand
There I would play.
Wild as a rattlesnake
Right from the start.
I'd push off the ---
Swing all day.
Well she was the first girl that ever broke my heart.

Miss the days when this old life
Free from all the pain and strife.
"
Something In The Water,Carrie Underwood,spotify:track:10RQKVSr4rS0coExTmi4dF,0.451,0.893,7,-2.721,1,0.0627,0.0243,0,0.0813,0.0971,139.763,238173,4,22.13231,9,1,"He said, ""I've been where you've been before
Down every hallway's a slammin' door""
No way out, no one to come and save me
Wastin' a life that the good Lord gave you

Then somebody said what I'm sayin' to you
Open my eyes and told me the truth
He said, ""Just a little faith, and it'll all get better""
So I followed that preacher man down to the river

And now I'm changed
And now I'm stronger
There must've been somethin' in the water
Oh, there must've been somethin' in the water

And well I heard what he said, and I went on my way
Didn't think about it for a couple of days
"
Pillowtalk,Zayn,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,202747,4,30.89377,7,1,"Climb on board
We'll go slow and high tempo
Light and dark
Hold me hard and mellow

I'm seeing the pain, seeing the pleasure
Nobody but you, 'body but me
'Body but us, bodies together
I love to hold you close, tonight and always
I love to wake up next to you
I love to hold you close, tonight and always
I love to wake up next to you

So we'll piss off the neighbours
In the place that feels the tears
The place to lose your fears
Yeah, reckless behavior

A place that is so pure, so dirty and raw
In the bed all day, bed all day, bed all day
"
R.E.M,Ariana Grande,spotify:track:2I2HYr4FLb6LPfdgcKxK2J,0.705,0.554,10,-9.628,0,0.0551,0.321,9.26E-06,0.978,0.611,80.042,177913,4,110.32042,7,1,"Last night, boy, I met you, yeah
When I was asleep ('sleep)
You're such a dream to me
Mmm, woah

And it was on a day like this, yeah
If you can believe
If you can believe
(If you can believe)
You're such a dream to me

Before you speak, don't move
'Cause I don't wanna wake up
Wake up, wake up, wake up
Don't wanna wake up, oh
Wake up, wake up, wake up

Boy, you're such a dream
If you can believe, babe
Boy, you're such a dream to me

Excuse me, uhm, I love you
I know that's not the way to start a conversation, trouble
I watch them other girls, when they come and bug you
But I felt like I knew you, so I just wanted to hug you
Plus you don't know your way around
"
Holy War,Thy Art Is Murder,spotify:track:6lW9QropoC5S6Rf5ttvP49,0.195,0.995,11,-3.78,1,0.26,0.000395,0.000551,0.335,0.147,90.753,240240,3,36.51277,12,0,"Die for Christ
Die for Allah
Die for Jerusalem
Die for Torah

Father and son marching in rhythm
Firing bullets through the skulls of the children

Holy war
Mortars and martyrs
Holy war
Unholy followers
Holy war
Brainwashed with death
Holy war
Unholy mess

I reject the laws of the misguided
False prophets imprison nations fueling self annihilation
I reject pocket lined political demons
"
A Grey Cloth Covering My Face,Elf Power,spotify:track:4NyhYkg3Joy19fgllXw06I,0.287,0.595,6,-5.87,1,0.0337,0.191,0.00516,0.118,0.459,126.006,186627,5,44.70894,10,0,"Opened up my eyes
Opened up the door
Nothing ever changed
Still I'm in the war
Bullets fly above
Step over the bones
You are like a light
Underneath the stone
You were in the house
I was in the street
You sat there all along
You could never leave
Men have rearranged
Spread out of control
"
Listerine,Dayglow,spotify:track:5LEVjmo2QweDHc7k19aFcp,0.694,0.583,11,-11.549,1,0.0371,0.168,0.819,0.329,0.897,134.999,215556,4,41.78865,10,0,"I stop but then I hesitate
What's the point of leaving if we can't even wait?
She's thinking of what she could say

15 days that I spent
Finding out what you meant
Now we're dancing again
Keeping time, she keeps my eyes awake
What else is there to say?
(I knew that I wouldn't change)

I thought that this was something different than before
Now we're changing shape inside your brain and starting to reform
"
Break Every Chain (FreeG & Synphonetic Edit feat. Retain),Reyer,spotify:track:5i031qRPARQfMlBFJi6heN,0.646,0.865,9,-5.88,0,0.109,0.0248,0.00548,0.0727,0.475,128.001,262143,4,29.5391,12,0,"There is power in the name of Jesus
There is power in the name of Jesus
There is power in the name of Jesus
To break every chain
To break every chain
To break every chain
There is power in the name of Jesus
There is power in the name of Jesus
There is power in the name of Jesus
To break every chain
"
SupaFreak,Jeezy,spotify:track:3LBCnV4LZ9GNNrga7EH6Gy,0.764,0.619,1,-5.84,0,0.109,0.00109,0,0.105,0.351,140.076,265760,4,44.65703,11,0,"Last night it was Kush and Ciroc: I was super geeked
Cash flowing, money flowing, yeah that's a super week
Got em for the 26 5, now that's super-cheap
Can't you niggas tell? I'm just looking for a super-freak
Super-freak, super-freak, yeah you know I want a
Super-freak, super-freak, yeah you know I need a
Super-freak, super-freak, yeah you know I want a
Super-freak, super-freak, yeah you know I need a
What it do? What it is? What you working with?
Every time you see me on grind: stay on that working shit
All I ever want's a bad bitch in a Chanel bag
Sweet niggas want her cause they know she got Chanel swag
Straight like that, yea I fuck with her the long way
Been bragging to my partners: I been talking about her all day
Pull up in that Super-coupe: you know them diamonds glistening
"
Sorrow Is Your Tale,Orden Ogan,spotify:track:5MFFd17r4qyyfc4HWFcPXW,0.227,0.961,8,-4.121,1,0.162,1.68E-05,0.00838,0.0622,0.267,113.797,343720,4,37.68579,15,0,"In droves they are coming here
I am what they call ""the seer""
Let us talk and you will see
Your whole life led you to me

You know this place, you have been here before
You suffered so much, can't stand anymore

All my children, come to me
Sorrow is your tale
The cross you bring belongs to thee
I just hold the nail
All my children, come to me
Sorrow is your tale
The cross you bring can set you free
Take this final nail
"
What Could Be Better,Talla 2XLC,spotify:track:3AlaqgkjGSUf6MSa6brsbW,0.402,0.963,6,-5.621,1,0.0469,2.95E-05,0.128,0.173,0.302,138.031,234783,4,41.37471,10,0,"So I saw my heart aflame
Light as a feather, you say my name

I feel the ride ride in you and me
When we're together, ignite
What could be better? Better than this
What could be better? Better than this

"
Pure Water,Mustard & Migos,spotify:track:3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,192471,4,43.06084,9,1,"Woo!
Y'all already know who I am? Right?
Mustard on the beat, ho
Let's go

Uh (woo, woo), no Master P (ayy)
Ten bad bitches and they after me (bad)
One bad bit' look like a masterpiece (uh)
Lookin' for a dunk, like a athlete (uh)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (ice, ice, ice)
You got the cash, but can't afford it (cash, no)
You got the bag, but can't afford it (give me the bag)

Give me the beat, I ride it like a jetski (hey)
So many bad bitches they harassin' me (bad)
They like me 'cause I rap and be with the athletes (athletes)
Stop askin' me (uh), I know they mad at me (nah)
Hop in the coupe, then I slide like it's Vaseline (skrrt, skrrt)
West coast six-four, jump like a trampoline (six-four)
Take a brick out, put it on a triple beam (brick out)
I'm not from Canada, but I see a lot of t'ings (Canada)

Dismantle her, I know how to handle her (woo, hey)
Light the candle up, make you put a banner up (up, up)
Toss a fifty up, make 'em tear the club up (tear the club up)
Took your bitch out the game
I had to sub her (swap, swap, here we go)

Uh (woo, woo), no Master P (ayy)
Ten bad bitches and they after me (bad)
One bad bit' look like a masterpiece (uh)
Lookin' for a dunk, like a athlete (uh, woo)
"
Attention,Tiwa Savage,spotify:track:4rEuaYXYUrHtcpIo26pxAt,0.758,0.631,2,-5.613,1,0.0439,0.229,0,0.105,0.292,105.001,208000,4,41.05188,11,0,"Yeah, yeah, yeah
Yeah, oro re ti'n su'n mi o
Oh, no, no, no
Yeah, yeah, oro re ti'n su'n mi o

Baby, me tire for this your matter
E don dey give me headache oh
E be like say we go take break oh, break oh

Enough of your promises
You say you go make it up to me
But you keep getting worse o, worse o

When was the last time you carry me go cinema to see a movie
You don take this thing like play o, play o

And when last you tell me to bend over
Make you jam the thing enter
I guess you're giving it to someone else

If you no give me quality attention, oh yeah
"
Candy,Doja Cat,spotify:track:1VJwtWR6z7SpZRwipI12be,0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,190920,4,47.32485,9,1,"I can name a couple ways, baby, this shit might go
You just might forget that this was what you're gettin' hyped for
Late at night, do the things to him, mean that guy who
Need someone who's sweet enough, who'll shoot to make that high note

And it's such a typical thing
Runnin' over a billion men, ooh
Runnin' through a difficult place
You gon' meet a billion hands, ooh

She's just like candy, she's so sweet
But you know that it ain't real cherry
Know that it ain't real cherry
She's just like candy, she's so sweet
But you know that it ain't real
Know that it ain't real

I can be your sugar when you're fiendin' for that sweet spot
Put me in your mouth, baby, and eat it 'til your teeth rot
I can be your cherry, apple, pecan, or your key lime
Baby, I got everything and so much more than she's got
"
Tunnel Vision,Kodak Black,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,268187,4,34.34979,9,1,"Gleeee!
Southside

Aye, Lil Metro on that beat

Lil Kodak, they don't like to see you winnin'
They wanna see you in the penitentiary
I need me a lil' baby who gon' listen
Girl, I don't wanna be the one you iggin'
My mama told me: ""Boy, make a decision!""
Right now I gotta keep a tunnel vision
I need me a lil' baby who gon' listen
Girl, I don't wanna be the one you iggin'
Lil Kodak, they don't like to see you winnin'
They wanna see you in the penitentiary
I need me a lil' baby who gon' listen
Girl, I don't wanna be the one you iggin'
My mama told me: ""Boy, make a decision!""

Right now I gotta keep a tunnel vision

They sendin' all my homies on a mission
And I ain't tryna miss out on these millions

I jumped up out the Wraith, Kodak bought a Wraith
I get any girl I want, any girl I want
She want me to save the day, but I ain't got a cape

"
