Title,Artist,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time signature,Chorus Hit,Sections,Target,Lyrics
In The Closet,Michael Jackson,spotify:track:5Fy40smNxk0j5OpFMtvfaU,0.876,0.782,11,-3.777,0,0.0685,0.117,0.000721,0.149,0.622,110.494,390573,4,124.13994,13,1,"There's something I have to say to you
If you promise you'll understand
I cannot contain myself when in your presence
I'm so humble
Touch me
Don't hide our love
Woman to man

She's just a lover who's doin' me by
Is it worth the giving? Is it worth the try?
You cannot cleave it or put it in the furnace
You cannot wet it, you cannot burn it

She wants to give it
(She wants to give it, ah, she wants to give it) dare me
(She wants to give it, ah, she wants to give it)
She wants to give it, yeah
(She wants to give it, ah, she wants to give it)
(She wants to give it, ah, she wants to give it)

It's just a feeling, you have to soothe it
You can't neglect it, you can't abuse it
It's just desire, you cannot waste It
Then if you want it, then won't you taste it

She wants to give it
(She wants to give it, ah, she wants to give it) dare me
(She wants to give it, ah, she wants to give it)
She wants to give it, yeah
(She wants to give it, ah, she wants to give it)
(She wants to give it, ah, she wants to give it)

One thing in life you must understand
The truth of lust woman to man
So open the door and you will see
There are no secrets, make your move, set me free

"
Rainbo Conversation,Stereolab,spotify:track:0nzF6zVEEVzSvBIIQXMr1t,0.489,0.672,6,-10.34,0,0.0294,0.00422,0.272,0.108,0.699,94.905,286347,5,25.37646,7,0,"I yearn for romantic compassion
To love is my sole aspiration
For thee who has love in a million
That has burnt unto consternation

All those who are pig-faced and divisive
Glowing for our faces and our hearts
Fusing at the sad transformation
"
It Scares Me,Mesh,spotify:track:7MNZL2VEKgsMqRm93hBDv1,0.655,0.643,7,-9.046,0,0.0253,0.0152,0.00094,0.2,0.253,139.124,287733,4,28.21478,15,0,"Pull me 'round
And tell me that you'll never let me drown
Touch me slow
Like your fingertips might never let me go

But you know
That I'm caught between the magic that you gave to me
And the fear that you might leave
Because it
Scares me

Stop this war
"
Walk Through Fire,Bad Company,spotify:track:1zaBFb0dqWbGbeDNCn4Czz,0.626,0.698,7,-10.311,1,0.0325,0.00316,0.0211,0.331,0.72,122.965,288560,4,42.48948,16,1,"I used to see those red tail lights, heading for another town
And wish that I was on my way
Looking back on these summer nights, wasting time, fooling 'round
And there was nothing here to make me stay

But that night I met you, the night you came through made me realise
There's no way I can leave, you made me believe
And now when I look in your eyes

I could walk through fire, I can feel it burning
And I could walk through fire, (to get) right back to you
And as the flames get higher, you know I'll get stronger
Baby I could walk through fire
"
What's Yr Take On Cassavetes?,Le Tigre,spotify:track:7wf1TSAMltO6oOncQ3vzh1,0.648,0.699,4,-7.058,1,0.109,0.241,0,0.445,0.598,92.216,142573,4,32.97651,7,0,"We've talked about it in letters And we've talked about it on the phone
But how you really feel about it
I don't really know

What's Yr Take on Cassavetes?
What's Yr Take on Cassavetes?
What's Yr Take on Cassavetes?
What's Yr Take on Cassavetes?
Misogynist? Genius?
Misogynist! Genius!
Misogynist! Genius!
Misogynist! Genius!
"
Do You Compute,Drive Like Jehu,spotify:track:793RxZVVT5ITET0thwbjAK,0.277,0.706,4,-9.474,0,0.0378,0.00176,0.372,0.0988,0.389,135.215,432933,3,29.60209,12,0,"Do you compute?
I think you do
Don't need it proven
"
Wallflower,Switchblade Symphony,spotify:track:1S8mOB7xP21biDBPMKo1yz,0.686,0.61,3,-14.246,0,0.0288,0.575,0.0415,0.154,0.646,110.007,301349,4,26.01744,15,0,"Slowly she moves underground
Far below is where she is found
Quickly now she's moving up
Seed of need it will erupt

Something is happening
Underneath the ground
For she's been waiting to bloom

Thinking and wondering
Of her climb up to the sun
For she's been waiting to bloom

Waiting for her
"
Gotta Man,Eve,spotify:track:5GDzpCJAhKjfzMEiXpYdhl,0.8,0.867,5,-4.001,0,0.133,0.165,0.000352,0.114,0.926,90.53,264733,4,29.81267,12,1,"Gotta man that I think I'm gon love forever (ugggg)
And forever we'll be together (C'mon)
No matter where he goes I'll be thinkin of him
I'm gonna love him I'm gonna love him

1) Yo yo Sexy lookin like love no doubt
Sophisticated thug keep me guessin
Said it would be a blessin just to watch you undressin
Callin you daddy late nights I'm layin on your chest
And, stay reminiscin bout the rest
And, how they less than, tryin to come between what we share
Can't compare, could've been left, but when It's mine
I never share, fight to the death
If need be to prove that, wounds from your war
Other chicks couldn't soothe that, broke from a bad back
I'm holdin you down, throwin dirt with other pigeons
But them other fishes drown, locked in, however long
I'm playin it smart, court dates in other cities
There I'm doin my part, Wife-y, In your life see
Forever be us, passin the side of a Bentley
Or the number 2 bus, tell the whole world, papi
Eve don't want nobody else, with other dogs pick and choose
But you, I'm keepin for myself

Gotta man that I think I'm gon love forever (ugggg)
And forever we'll be together (C'mon)
No matter where he goes I'll be thinkin of him
I'm gonna love him I'm gonna love him

Gotta man that I think I'm gon love forever (ugggg)
And forever we'll be together (C'mon)
"
I'm Not Ready,Keith Sweat,spotify:track:5n68p2dbjYnXNP9A2nLzbj,0.753,0.349,9,-9.136,0,0.0275,0.405,0.00669,0.0782,0.289,107.971,257907,4,29.18239,10,1,"Corrected by:

You know what you wanna do
See, I'll never ever go nowhere yet
Think of all the times

Baby, we've been freakin' from dusk till dawn
And I'm still not ready to go on
That's the way it flows when it gets real good
Back to back flexin' my manhood

(Oh, baby) Why does it got to be so good
(Oh, baby) Girl, you know you got me hooked
(Oh, baby) Girl, you know you got me shook
(Oh, baby) And I ain't goin' nowhere

I'm not ready to end this freaky affair (Girl, I'm not ready)
I'm not ready to go nowhere
I'm not ready to get my clothes and go
Girl, I'm ready to start over again

I wanna go on and on and on and on
I'm not ready to end this freaky affair
"
Can't Stop Lovin' You,Van Halen,spotify:track:6z3JD6IqVvu6TUBtCfQPbe,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.10E-06,0.159,0.564,118.035,247467,4,20.76119,11,1,"Hah

There's a time and place for everything, for everyone
We can push with all our might, but nothin's gonna come
Oh no, nothin's gonna change
And if I asked you not to try
Oh, could you let it be?

I wanna hold you and say
We can't throw this all away
Tell me you won't go, you won't go
You have to hear me say

I can't stop lovin' you
And no matter what I say or do
But you know my heart is true, oh-oh
I can't stop loving you

"
Wonder,Natalie Merchant,spotify:track:5Hz6aGrZZizNBoJ6kE6Rqi,0.719,0.739,1,-5.577,1,0.0419,0.346,0.0102,0.0581,0.603,115.142,266008,4,34.12392,11,1,"Doctors have come from distant cities just to see me
Stand over my bed, disbelieving what they're seeing
They say I must be one of the wonders, God's own creation
And as far as they see, they can offer no explanation

Newspapers ask intimate questions, want confessions
They reach into my head to steal the glory of my story
They say I must be one of the wonders, God's own creation
And as far as they see, they can offer no explanation

Ooh, I believe
Fate smiled and destiny

Laughed as she came to my cradle
"
Joy,VNV Nation,spotify:track:7DWLTQDJspqxwk2pALh90i,0.537,0.863,10,-8.065,0,0.029,0.000654,0.00106,0.162,0.29,128.971,352817,4,38.29014,13,0,"Joy, joy, joy, joy, joy, joy, joy
Joy, joy, joy, joy, joy, joy, joy

Have I no control? Is my soul not mine?
Am I not just man, destiny defined?
Never to be ruled nor held to heel
Not heaven or hell, just the land between

Am I not man? Does my heart not bleed?
No Lord, no God, no hate, no pity, no pain, just me
Comprehend and countermand

Synchronous guidance, I choose my way
Never to be ruled nor held to heel
Not heaven or hell, just the land between
"
Together Forever,Pokémon,spotify:track:4DxB6SERyFHDE5zbetiEKJ,0.714,0.801,9,-7.205,1,0.0344,0.0469,0,0.0638,0.739,112.018,235453,4,56.88139,11,0,"Yeah
Yeah, yeah

You've been such a good friend
I've known you since I don't know when
Oh, we got lots of friends but they come and go
Even though we've never said it
There's something that the two of us both know

Together forever, no matter how long
From now until the end of time
We'll be together and you can be sure
That forever and a day
That's how long we'll stay
Together and forevermore

Always gone that extra mile
"
Killing Game,Skinny Puppy,spotify:track:0EDMG2eqzC6cudqSMPOmCL,0.545,0.795,9,-10.459,0,0.0331,0.0101,0.000448,0.276,0.187,95.046,228867,4,50.63002,10,0,"Fallen angel head crashes dead out of control
Lost memories staircase twists
Darker rooms lit with left out toys
After playing mean changes toys into tools
Twisted playthings on the staircase fools
Fools weapons represents the killing game
Who taught the killing game
Who taught the killing game
Awaken eyes sewn wearing glasses dripping tap tap temple door
Locked inside scream inner scraping tooth and nail nowhere to go
"
Waiting For Tonight,Jennifer Lopez,spotify:track:5yaCquc7koPqtgj7v0lwHX,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,246427,4,32.08721,14,1,"Like a movie scene
In the sweetest dreams
I have pictured us together
Now to feel your lips
On my fingertips, have to say is even better
Then I ever thought it could possibly be
It's perfect, it's passion, it's setting me free
From all of my sadness
The tears that I've cried
I have spent all of my life

Waiting for tonight, oh
When you would be here in my arms
Waiting for tonight, oh
I've dreamed of this love for so long
Waiting for tonight

Tender words you say, take my breath away
"
Desert Plains,Judas Priest,spotify:track:3cWFTOqJjZxa8DHVrC7yQs,0.535,0.908,0,-6.203,1,0.0439,0.000417,0.00818,0.627,0.459,124.455,273853,4,78.76977,9,0,"Full moon is rising, the sky is black
I need your call I'm coming back
The road is straight cast, wind's in my eyes
The engine roars between my thighs

From desert plains I bring you love
From desert plains I bring you love

"
The Chemicals Between Us,Bush,spotify:track:2jOdqw7a9uV1s256FXXR4W,0.512,0.958,7,-3.979,1,0.16,0.00317,0.0403,0.295,0.39,97.715,217493,4,32.66862,9,1,"I want you to remember
A love so full it could send us all ways
And I want you to surrender
All my feelings rose today

And I want you to remain
The power of children can amaze
I'll try not to complain
I know that's a pisser, baby

The chemicals between us
The walls that lie between us
Lying in this bed
The chemicals displaced
There is no lonelier state
Lying in this bed

"
Picture Postcards From L.A.,Joshua Kadison,spotify:track:4MNSdVgRmPVraQ1eqNoVg2,0.702,0.439,5,-11.185,1,0.0288,0.671,0.00305,0.0971,0.548,135.413,274307,4,39.62532,14,1,"I'm the piano player down at Eddie's bar
And Rachel she's the waitress who wants to be a star
She swears she's gonna make it, make it big someday
And she'll send me picture postcards from L.A.

When it's time for closing, I play while Rachel cleans
She listens to my music, I listen to her dreams
She swears she's gonna make it, she's going all the way
And I say, ""Send me picture postcards from L.A.

Send me postcards from L.A. signed with love forevermore
Picture postcards from L.A. to hang on my refrigerator door
Rachel, if you find me one, I'd love a picture of
The California sun
"
Here & Now,Letters To Cleo,spotify:track:127amD6XCyrI15H3jVDSmC,0.456,0.897,9,-6.81,1,0.0599,0.00182,0.0104,0.303,0.346,114.905,218613,4,94.38199,6,1,"Just living on a Sunday morning
Got my toast and tea and I'm warm and
I just thought I'd think about
All the things to get and keep getting
Never enough, not enough and never ending
I just thought I'd think about

Just living on a Sunday morning
Got my toast and tea and I'm warm and
I just thought I'd think about
All the things to get and keep getting
Never enough, not enough and never ending
I just thought I'd think about
And it might be

The comfort of a knowledge of a rise above the sky
But could never parallel the challenge of an acquisition in the
Here and now
Here and now

"
Take A Picture,Filter,spotify:track:2O2mr2gzBRtKGRiswqRyiN,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,363800,4,40.22105,10,1,"Awake on my airplane, awake on my airplane
My skin is bare, my skin is theirs
Awake on my airplane, awake on my airplane
My skin is bare, my skin is theirs

I feel like a newborn
And I feel like a newborn
Awake on my airplane, awake on my airplane
I feel so real

Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember, yeah
"
Only My Heart Talkin',Alice Cooper,spotify:track:2xEAfWiQEpZFjogKaHwr4y,0.24,0.91,7,-5.78,1,0.0815,0.0462,0,0.272,0.192,144.53,286493,4,37.89586,13,1,"Anybody's dream can fall apart
Anybody's mask can break
Couldn't tell you how I wanted you
Enough to make you want to stay

I never said the words out loud
I guess I couldn't get' em straight
Baby, give me one more chance
Before you walk away

It's only, only, only, only my heart talkin'
Yeah, it's only, only, only, only my heart talkin'
Saying things I never thought I'd say
Can't you hear me knockin'?
I tried to fool you but it wouldn't play
'Cause my heart is talkin', it's talkin'
Ah, baby, it's talkin'
Talkin' to you

Every time I take it to the edge
"
The Vast Spoils of America (From the Badlands Through the Ocean),Saves The Day,spotify:track:5pn3OzYVy9Bt0GuK3W93R2,0.533,0.908,6,-4.413,1,0.0451,0.00687,0,0.174,0.749,102.009,188387,4,118.38153,4,0,"There's something sweet about seeing the world
There's something great about Kansas
It's like staring across an ocean
Like seeing the first stars burn white
Through the swamp and trees of Southern night
Oh, I'll always have those mornings in
California where the mountains climb so tall
And waves crash blue around you
"
Birthday Cake,Cibo Matto,spotify:track:1cGO4yPj16rbuzAHOvVE7w,0.701,0.737,2,-9.411,1,0.193,0.00113,0.00534,0.128,0.484,100.164,196253,4,31.88375,9,0,"Shut up and eat!
Too bad, no bon appetit!
Shut up and eat!
You know my love is sweet!

Yes, I'm cooking for my son and his wife
It's his thirtieth birthday
Pour berries into my bowl
Add milk of two months ago
""It's moldy mom, isn't it?""
I don't give a flying fuck though

Shut up and eat!
Too bad, no bon appetit!
Shut up and eat!
You know my love is sweet!
Shut up and eat!
Too bad, no bon appetit!
Shut up and eat!
You know my love is sweet!

It's food nouveau
It's food nouveau
It's the shape of love
"
